,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1, reserveUSD ,
181,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18398,2020/5/16 2:00,DAI,WETH,36.08474783,0.193017197,0,357.7249304,1.793994918,715.9729594,
182,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18397,2020/5/15 2:00,DAI,WETH,661.8848927,3.337932985,0,337.006965,1.743142292,678.5353859,
183,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18396,2020/5/14 2:00,DAI,WETH,100.411087,0.407002914,0,254.7065695,1.202478668,260.3569931,
184,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18395,2020/5/13 2:00,DAI,WETH,0,0,0,200,1,203.3800896,
,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD,
0,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18579,2020/11/13 1:00,PICKLE,WETH,27776.59042,1184.515796,553942.2006,413395.7689,17662.56187," 16,636,790.30 ",
1,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18578,2020/11/12 1:00,PICKLE,WETH,26728.21247,1179.418726,542173.5544,458858.797,19764.13269,18261939.29,
2,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18577,2020/11/11 1:00,PICKLE,WETH,50448.57711,2280.432721,1058424.802,454293.3793,20620.96307,19127028.58,
3,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18576,2020/11/10 1:00,PICKLE,WETH,151354.9792,6739.814877,3014819.519,457184.5434,20710.53422,18658116.65,
4,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18575,2020/11/9 1:00,PICKLE,WETH,26606.39846,1408.637176,630228.7487,474187.843,24192.82718,21450717.19,
5,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18574,2020/11/8 1:00,PICKLE,WETH,42336.79585,2303.49757,1031721.647,464927.2569,25337.90717,23038595.17,
6,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18573,2020/11/7 1:00,PICKLE,WETH,26459.46523,1440.756816,655201.2648,465029.0293,25091.1159,21879757.32,
7,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18572,2020/11/6 1:00,PICKLE,WETH,74217.10484,4343.809506,1895521.835,463539.5213,25453.09257,23162540.65,
8,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18571,2020/11/5 1:00,PICKLE,WETH,90609.84357,5988.5524,2420348.389,442410.6242,28426.07844,23577505.12,
9,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18570,2020/11/4 1:00,PICKLE,WETH,48016.44975,3017.768047,1168886.743,436673.4468,27530.7479,22063278.3,
10,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18569,2020/11/3 1:00,PICKLE,WETH,51186.85401,3172.455352,1200789.112,439657.5715,27566.13164,21345136.57,
11,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18568,2020/11/2 1:00,PICKLE,WETH,126530.7199,8236.081451,3185144.475,424801.4886,27659.314,21173211.9,
12,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18567,2020/11/1 1:00,PICKLE,WETH,76328.76425,4959.908754,1921253.776,431628.4446,26829.11227,21157136.79,
13,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18566,2020/10/31 1:00,PICKLE,WETH,298464.9569,18989.3756,7339214.168,408379.4476,25822.3613,19929630.47,
14,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18565,2020/10/30 1:00,PICKLE,WETH,358715.6907,19222.13671,7360593.409,352498.2227,22706.24177,17399688.61,
15,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18564,2020/10/29 1:00,PICKLE,WETH,117675.6711,4942.830318,1914279.978,423545.6557,18587.91988,14319096.06,
16,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18563,2020/10/28 1:00,PICKLE,WETH,113268.6075,4536.264003,1771797.28,453990.1689,17674.64837,13697355.54,
17,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18562,2020/10/27 1:00,PICKLE,WETH,77797.59287,3178.895569,1258772.622,422023.0456,17414.79227,14049414.55,
18,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18561,2020/10/26 1:00,PICKLE,WETH,227680.2227,9602.898043,3872497.628,445117.6509,17406.88767,13685874.18,
19,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18560,2020/10/25 2:00,PICKLE,WETH,16392.30315,638.7720712,260650.2916,449324.2835,17260.48386,13993333.17,
20,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18559,2020/10/24 2:00,PICKLE,WETH,122865.4639,4873.573232,2005063.683,442650.7307,17546.7639,14409018.07,
21,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18558,2020/10/23 2:00,PICKLE,WETH,158089.5169,6318.360635,2578380.526,445978.8475,16123.73959,13153997.74,
22,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18557,2020/10/22 2:00,PICKLE,WETH,62046.09531,2896.901789,1185176.849,425973.8542,18886.75956,15621920.76,
23,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18556,2020/10/21 2:00,PICKLE,WETH,108725.5204,5385.046044,2051289.05,400718.8108,19359.31533,15158176.13,
24,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18555,2020/10/20 2:00,PICKLE,WETH,170501.1752,8951.339417,3329203.744,411785.0247,20737.6563,15256084.92,
25,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18554,2020/10/19 2:00,PICKLE,WETH,134122.5593,8332.744224,3137475.139,404991.6277,24047.78563,18191247.31,
26,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18553,2020/10/18 2:00,PICKLE,WETH,63449.84179,4496.693679,1672364.278,414257.4376,28536.28492,21477894.66,
27,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18552,2020/10/17 2:00,PICKLE,WETH,65581.61179,4712.409706,1726825.967,393537.4383,27199.49616,19943276.97,
28,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18551,2020/10/16 2:00,PICKLE,WETH,87391.7166,6699.889978,2477168.086,388924.0717,29666.0131,21658861.49,
29,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18550,2020/10/15 2:00,PICKLE,WETH,142011.943,11127.10944,4176642.051,382406.49,30601.70254,23089448.37,
30,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18549,2020/10/14 2:00,PICKLE,WETH,160086.8317,12430.24488,4711223.499,382549.5042,29879.56685,22541024.61,
31,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18548,2020/10/13 2:00,PICKLE,WETH,102305.2431,7538.537137,2869362.326,370194.6172,27203.68758,20712787.89,
32,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18547,2020/10/12 2:00,PICKLE,WETH,133122.042,10641.83175,4007122.733,366413.6379,28167.5565,21781130.12,
33,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18546,2020/10/11 2:00,PICKLE,WETH,162293.461,12973.41275,4831282.82,346988.4513,28851.16824,21505085.38,
34,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18545,2020/10/10 2:00,PICKLE,WETH,87976.79567,6442.485784,2401694.165,369346.062,27091.23733,20074648.64,
35,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18544,2020/10/9 2:00,PICKLE,WETH,83357.6531,6080.266514,2152678.466,340896.9748,25064.95839,18266316.93,
36,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18543,2020/10/8 2:00,PICKLE,WETH,200660.0819,12689.74343,4371123.093,322502.178,23919.63164,16746532.87,
37,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18542,2020/10/7 2:00,PICKLE,WETH,121137.0472,6508.508216,2203850.478,373993.3625,20062.63473,13666276.93,
38,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18541,2020/10/6 2:00,PICKLE,WETH,339867.6403,16624.17796,5772710.621,380240.2698,21021.51934,14222011.85,
39,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18540,2020/10/5 2:00,PICKLE,WETH,219401.3191,12379.52279,4346985.476,413332.5036,23224.58122,16346529.47,
40,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18539,2020/10/4 2:00,PICKLE,WETH,136965.7562,9351.865175,3237901.975,422211.8013,27482.57835,19295007.27,
41,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18538,2020/10/3 2:00,PICKLE,WETH,142845.0826,11846.87207,4101950.64,404916.751,30350.04013,21037461.36,
42,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18537,2020/10/2 2:00,PICKLE,WETH,225102.358,18028.74766,6187786.081,390829.8516,32209.83322,22180300.38,
43,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18536,2020/10/1 2:00,PICKLE,WETH,145146.2687,11991.41969,4270353.464,371523.5523,31476.83701,22099120.51,
44,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18535,2020/9/30 2:00,PICKLE,WETH,240904.9619,20023.72764,7112880.075,350009.5374,30215.15193,21677931.31,
45,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18534,2020/9/29 2:00,PICKLE,WETH,414269.4878,38070.64914,13445649.46,355618.7147,33054.59814,23676051.75,
46,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18533,2020/9/28 2:00,PICKLE,WETH,272162.0564,33319.54376,11965773.02,398250.5367,39783.81829,28123690.56,
47,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18532,2020/9/27 2:00,PICKLE,WETH,177524.7385,26332.09638,9311827.357,371358.4863,49883.41877,35405588.07,
48,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18531,2020/9/26 2:00,PICKLE,WETH,285676.5072,39247.76954,13782288.3,335342.7891,51927.93581,36678994.6,
49,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18530,2020/9/25 2:00,PICKLE,WETH,237477.4386,25605.79097,8905575.949,376864.1474,43688.89704,30711216.78,
50,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18529,2020/9/24 2:00,PICKLE,WETH,328851.6521,36039.32075,11991881.24,389686.743,40492.07635,28270687.8,
51,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18528,2020/9/23 2:00,PICKLE,WETH,253558.4992,25897.34732,8667315.857,393973.6263,36488.16535,23272079.21,
52,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18527,2020/9/22 2:00,PICKLE,WETH,290955.7028,26320.98841,8986511.528,344617.4045,33710.76781,23090659.45,
53,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18526,2020/9/21 2:00,PICKLE,WETH,316908.7796,24403.32912,8612471.679,328460.8807,26989.81231,18417722.93,
54,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18525,2020/9/20 2:00,PICKLE,WETH,300586.5204,25516.15545,9527238.915,316432.3315,24399.62417,18006268.53,
55,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18524,2020/9/19 2:00,PICKLE,WETH,435836.9955,30629.20737,11696703.21,259686.6977,21518.78006,16483001.82,
56,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18523,2020/9/18 2:00,PICKLE,WETH,755732.1904,65062.71389,24906574.96,276507.3299,20502.41787,15598328.66,
57,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18522,2020/9/17 2:00,PICKLE,WETH,613299.3062,40017.12776,15241794.77,239757.7804,15034.03782,11646829.65,
58,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18521,2020/9/16 2:00,PICKLE,WETH,378676.6093,67412.77007,24495652.4,281410.8014,45648.44737,33395421.12,
59,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18520,2020/9/15 2:00,PICKLE,WETH,338440.6314,51254.04805,18925859.27,232078.2782,39373.62375,28463713.72,
60,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18519,2020/9/14 2:00,PICKLE,WETH,366671.5543,57531.04047,21057547.04,156862.3906,23007.87601,17224884.19,
61,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18518,2020/9/13 2:00,PICKLE,WETH,573721.2521,43887.97362,15981284.47,96904.92352,20028.58423,14605874.45,
62,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18517,2020/9/12 2:00,PICKLE,WETH,144721.1584,2872.719147,1058779.741,81291.27843,1363.925827,1047152.204,
63,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18516,2020/9/11 2:00,PICKLE,WETH,82519.39836,5725.430151,1780998.012,33516.5881,1352.865224,1002700.73,
,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD,
0,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18579,2020/11/13 1:00,DPI,WETH,35853.35856,6880.470648,3208068.654,192284.6261,37512.28688," 35,334,375.05 ",
1,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18578,2020/11/12 1:00,DPI,WETH,42520.69008,7775.9595,3560975.064,195805.4097,34547.4635,31917853.92,
2,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18577,2020/11/11 1:00,DPI,WETH,28518.88257,5461.072727,2527774.401,179780.6338,32661.46292,30301199.02,
3,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18576,2020/11/10 1:00,DPI,WETH,30308.94624,5897.581499,2639311.429,164763.0335,33591.22548,30262632.18,
4,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18575,2020/11/9 1:00,DPI,WETH,25374.66864,4546.251216,2038919.299,173249.7106,31120.30842,27579797.37,
5,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18574,2020/11/8 1:00,DPI,WETH,17861.2675,3156.54567,1415153.472,173580.273,31254.76819,28422324.23,
6,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18573,2020/11/7 1:00,DPI,WETH,35504.36106,6027.617159,2735903.216,176418.25,29701.18664,25938042.49,
7,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18572,2020/11/6 1:00,DPI,WETH,21733.55058,3377.321689,1480759.318,181497.1023,28779.30972,26187799.85,
8,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18571,2020/11/5 1:00,DPI,WETH,18207.99798,2662.338769,1085477.205,189461.3586,28456.75331,23601704.74,
9,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18570,2020/11/4 1:00,DPI,WETH,19108.36863,2863.322755,1129189.071,192600.5473,28388.93687,22750505.02,
10,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18569,2020/11/3 1:00,DPI,WETH,14599.16066,2276.609791,864021.8144,184273.909,28803.21095,22304613.95,
11,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18568,2020/11/2 1:00,DPI,WETH,10741.72891,1814.611226,699967.6474,184864.6619,30199.56572,23119487.65,
12,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18567,2020/11/1 1:00,DPI,WETH,7713.876281,1275.43417,495164.9056,181755.6444,30234.86918,23836587.81,
13,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18566,2020/10/31 1:00,DPI,WETH,4290.534491,731.3057979,281458.0673,180413.7524,30394.74903,23459900,
14,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18565,2020/10/30 1:00,DPI,WETH,26509.73421,4539.262453,1737211.952,177508.8083,30661.4953,23518320.04,
15,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18564,2020/10/29 1:00,DPI,WETH,19290.04908,3477.870064,1351494.645,176067.8456,30154.19847,23228503.57,
16,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18563,2020/10/28 1:00,DPI,WETH,19468.37611,3670.092098,1450054.018,171899.9376,32053.84379,24835447.48,
17,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18562,2020/10/27 1:00,DPI,WETH,9553.811255,1812.259486,730858.8063,173022.5092,32675.71181,26360365.49,
18,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18561,2020/10/26 1:00,DPI,WETH,3704.047031,706.4074667,282123.2599,171504.6626,32763.97546,25721688.31,
19,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18560,2020/10/25 2:00,DPI,WETH,24836.51066,4854.721082,1975265.801,171326.8636,32832.84324,26621963.21,
20,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18559,2020/10/24 2:00,DPI,WETH,3631.778437,714.3297824,293742.2456,161024.6249,31427.03071,25760379.92,
21,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18558,2020/10/23 2:00,DPI,WETH,11037.48472,2113.296732,859842.0881,159278.8507,31283.45542,25521208.87,
22,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18557,2020/10/22 2:00,DPI,WETH,13147.8395,2571.344223,1027726.055,164539.3528,31697.94307,26234424.18,
23,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18556,2020/10/21 2:00,DPI,WETH,19018.43887,3774.978751,1451064.23,162169.5837,31465.52209,24659848.8,
24,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18555,2020/10/20 2:00,DPI,WETH,16144.24064,3274.447172,1222728.017,166357.4597,32808.54284,24136531.19,
25,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18554,2020/10/19 2:00,DPI,WETH,8585.278144,1822.124115,689262.3748,158851.3581,32865.93108,24861561.93,
26,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18553,2020/10/18 2:00,DPI,WETH,5326.90282,1173.291856,438966.3333,155915.3487,34134.91469,25675834.06,
27,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18552,2020/10/17 2:00,DPI,WETH,7576.747811,1638.394476,599143.6262,154474.1193,33633.54043,24631472.08,
28,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18551,2020/10/16 2:00,DPI,WETH,10161.05852,2242.5268,829284.3906,154636.5135,33477.1364,24441492.14,
29,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18550,2020/10/15 2:00,DPI,WETH,15069.94437,3440.23961,1290869.392,150457.4643,33786.14318,25492142.23,
30,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18549,2020/10/14 2:00,DPI,WETH,11418.82291,2702.848954,1025170.178,139978.4771,32438.92978,24462902.19,
31,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18548,2020/10/13 2:00,DPI,WETH,10414.26862,2475.491779,936511.838,131953.388,31188.52105,23746572.33,
32,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18547,2020/10/12 2:00,DPI,WETH,14066.3723,3374.004822,1271876.373,128407.9161,30421.08843,23520016.22,
33,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18546,2020/10/11 2:00,DPI,WETH,29432.32875,7026.505688,2615535.63,125413.2207,30059.68181,22406589.1,
34,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18545,2020/10/10 2:00,DPI,WETH,46973.7021,11403.00972,4247175.512,125951.7879,30303.87224,22455170.93,
35,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18544,2020/10/9 2:00,DPI,WETH,200441.1487,47677.75358,17190850.94,126980.6721,30771.12532,22438524.45,
36,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18543,2020/10/8 2:00,DPI,WETH,84741.9571,20567.0304,7131276.656,86637.21459,20710.64154,14499763.02,
37,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18542,2020/10/7 2:00,DPI,WETH,57829.49053,13495.05662,4577551.824,54954.2192,12562.09816,8557473.533,
38,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18541,2020/10/6 2:00,DPI,WETH,9105.873524,2252.784759,767080.5006,6313.263504,1461.022813,988194.1889,
39,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18540,2020/10/5 2:00,DPI,WETH,1016.798961,269.5655436,94898.56337,4070.920521,1033.644966,727468.9811,
40,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18539,2020/10/4 2:00,DPI,WETH,1582.825639,420.4176641,145882.7317,3973.217719,1053.572084,739707.0306,
41,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18538,2020/10/3 2:00,DPI,WETH,663.521446,182.1577859,63176.1158,3857.638385,1053.617477,732178.3373,
42,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18537,2020/10/2 2:00,DPI,WETH,3163.117339,882.6319035,303817.9635,3870.373782,1050.992241,723482.8374,
43,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18536,2020/10/1 2:00,DPI,WETH,849.8333884,238.0240904,85318.9355,3756.838232,1078.922599,758550.1136,
44,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18535,2020/9/30 2:00,DPI,WETH,752.8781964,204.2225612,72536.94102,3811.11413,1062.847851,761906.2045,
45,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18534,2020/9/29 2:00,DPI,WETH,1172.973401,336.1801589,118608.6321,3852.568158,1056.196086,756470.5367,
46,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18533,2020/9/28 2:00,DPI,WETH,2208.031861,658.9686068,235681.0362,3721.305352,1092.439558,777168.8272,
47,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18532,2020/9/27 2:00,DPI,WETH,1445.01134,444.3727848,157809.8783,3622.603815,1081.754464,767544.5952,
48,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18531,2020/9/26 2:00,DPI,WETH,1268.32526,376.603759,132386.4761,3568.618027,1096.796988,775356.299,
49,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18530,2020/9/25 2:00,DPI,WETH,1795.422859,506.2299018,174873.1357,3569.921134,1035.996176,728275.2619,
50,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18529,2020/9/24 2:00,DPI,WETH,1060.237331,292.1618651,97926.02492,3717.638673,1006.304838,702632.2794,
51,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18528,2020/9/23 2:00,DPI,WETH,2466.008967,678.3568819,229722.1462,3819.551637,1012.5263,647496.4628,
52,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18527,2020/9/22 2:00,DPI,WETH,2130.515516,594.3983146,203545.5559,3734.264859,1053.887822,721880.8922,
53,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18526,2020/9/21 2:00,DPI,WETH,2462.70877,652.1833484,229977.2028,3907.256722,1042.642675,714578.2188,
54,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18525,2020/9/20 2:00,DPI,WETH,1519.438364,431.5567167,161592.0134,3934.404861,1080.033931,796999.4811,
55,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18524,2020/9/19 2:00,DPI,WETH,2325.361498,659.4994033,251354.6957,3909.551528,1080.811249,827892.9417,
56,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18523,2020/9/18 2:00,DPI,WETH,2172.088417,604.9583972,230486.6458,4144.228923,1192.469652,904030.2595,
57,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18522,2020/9/17 2:00,DPI,WETH,1218.444439,356.2542375,135433.8304,4317.915043,1236.605909,957899.2287,
58,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18521,2020/9/16 2:00,DPI,WETH,7324.904993,2295.235041,834288.7255,3907.257446,1211.316833,886555.5222,
59,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18520,2020/9/15 2:00,DPI,WETH,14199.23461,4790.466614,1763613.462,4038.420778,1278.38457,922890.5267,
60,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18519,2020/9/14 2:00,DPI,WETH,11629.90198,4112.013118,1292985.875,2357.117328,784.1769182,587066.2823,
61,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18518,2020/9/13 2:00,DPI,WETH,27.70351537,9.302764654,0,1241.191975,408.4198693,294111.4943,
62,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18517,2020/9/12 2:00,DPI,WETH,68.21147081,23.99470626,0,49.55102215,17.72119791,13449.90981,
63,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18516,2020/9/11 2:00,DPI,WETH,5.882473947,2.082535786,0,50.87351563,17.19211173,12769.74992,
64,0x4d5ef58aac27d99935e5b6b4a6778ff292059991-18515,2020/9/10 2:00,DPI,WETH,6.976739062,8.96713039,0,1.527363923,0.333375364,120.7275453,
,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD,
0,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18579,2020/11/13 1:00,USDC,EURS,12524.27665,10580.16,12494.7932,11405434.59,9653388.72," 22,866,718.22 ",
1,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18578,2020/11/12 1:00,USDC,EURS,19862.76924,16869.4,19822.54323,11392910.31,9663968.88,22793805.37,
2,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18577,2020/11/11 1:00,USDC,EURS,16840.4645,14221.47,16796.86378,11409562.71,9649813.64,22703548.66,
3,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18576,2020/11/10 1:00,USDC,EURS,12059.48714,10216.12,12032.31915,11394237.76,9662749.57,22777955.26,
4,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18575,2020/11/9 1:00,USDC,EURS,25006.32802,21221.67,24945.62109,11390091.34,9666236.45,22693915.99,
5,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18574,2020/11/8 1:00,USDC,EURS,21913.93813,18563.73,21854.09265,11395349.91,9661712.08,22827990.16,
6,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18573,2020/11/7 1:00,USDC,EURS,31532.08855,26782.45,31453.29035,11381949.29,9673031.49,22759757.98,
7,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18572,2020/11/6 1:00,USDC,EURS,38047.57519,32303.13,37926.06423,11389544.54,9666500.48,22859286.54,
8,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18571,2020/11/5 1:00,USDC,EURS,37673.95473,32137.43,37535.6675,11354281.08,9696424.79,22771466.43,
9,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18570,2020/11/4 1:00,USDC,EURS,39105.20424,33379.83,38954.18394,11363920.13,9688103.64,22602081.39,
10,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18569,2020/11/3 1:00,USDC,EURS,22461.89902,19141.18,22400.81178,11368500.3,9684100.25,22714967.67,
11,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18568,2020/11/2 1:00,USDC,EURS,59867.71885,50888.65,59691.40199,11368531.16,9684016.45,22740485.25,
12,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18567,2020/11/1 1:00,USDC,EURS,29121.39268,24832.79,29042.96761,11357446.91,9693314.4,22570815.5,
13,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18566,2020/10/31 1:00,USDC,EURS,40799.96018,34876.43,40673.85061,11343553.59,9705111.85,22577066.02,
14,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18565,2020/10/30 1:00,USDC,EURS,37322.41098,31882.75,37241.53535,11350964.11,9698671.06,22723700.03,
15,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18564,2020/10/29 1:00,USDC,EURS,14787.65354,12564.32,14752.6202,11381824.36,9672278.93,22655102.22,
16,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18563,2020/10/28 1:00,USDC,EURS,39573.15892,33623.03,39500.02869,11383034.14,9671213.19,22825798.11,
17,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18562,2020/10/27 1:00,USDC,EURS,10680.72916,9048.92,10632.38361,11388426.45,9666533.02,22649400.38,
18,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18561,2020/10/26 1:00,USDC,EURS,51512.3169,43733.26,51391.39182,11379521.36,9674070.36,22737209.04,
