,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
104,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18475,2020-08-01 02:00:00,WETH,USDT,3675.598391073726562815,1333123.72493,1323910.565195519427786091161473168,2439.602115868331817451,943133.017904,1870295.138994712956975809023118526
105,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18474,2020-07-31 02:00:00,WETH,USDT,4120.050244730723464335,1403139.090174,1390230.373826206267964262519406538,2302.779547435567972536,800687.011738,1583980.059663513291242314274731516
106,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18473,2020-07-30 02:00:00,WETH,USDT,3728.945721953168059565,1199691.180588,1183630.378670544273135220160825824,2177.091511922217533044,729821.93982,1441833.359763188989984144724210377
107,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18472,2020-07-29 02:00:00,WETH,USDT,3462.161904064303870106,1109670.429575,1096404.495315718679558740427721836,1635.778663286603651071,522027.817776,1027726.684533296858774048380390339
108,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18471,2020-07-28 02:00:00,WETH,USDT,2208.007526527638433295,702802.457872,696178.556118759982300436664627026,1267.925430589419930394,400751.938418,798856.5417678060339394379397417513
109,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18470,2020-07-27 02:00:00,WETH,USDT,3550.64740520516435995,1150339.617418,1143628.230008187720540091093188439,1374.073224531074223221,442185.758226,877025.6254336044296158740501666698
110,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18469,2020-07-26 02:00:00,WETH,USDT,2376.840342501258165939,732192.896669,729274.3312286553859610525304611061,1045.953353735249463221,325898.273602,649397.0685933468479037335764230894
111,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18468,2020-07-25 02:00:00,WETH,USDT,2628.39681456922143497,756770.525643,753548.4195821774975362277338954972,842.801931401507763819,257418.645526,513025.4750478124719007200867524518
112,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18467,2020-07-24 02:00:00,WETH,USDT,2739.490952998430282282,757767.525441,750170.5983094307871784570565288648,1192.925537918055092462,331505.799541,659488.143367089566199662889683656
113,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18466,2020-07-23 02:00:00,WETH,USDT,2247.120504909200899298,602325.509865,589043.8901040514880566696818163999,1196.304471491043444261,330125.110304,654474.8058826633059543229925343285
